pair_id	image	sentence_id	en_translation
2	2_430_3	2	the grandfather is holding a staff in his hand
2	2_430_4	1	there are some plant leaves in front of them
2	2_431_0	1	two people are having their photo taken
2	2_431_1	2	the man is standing in a stance with his arms in the air
2	2_431_2	1	the woman is pinching her nose and her skirt
2	2_431_3	2	they are standing in front of a door with fish cut-outs
2	2_431_4	1	the man is wearing shorts and he has a bag overhis shoulder
2	2_432_0	1	many dogs are in a race
2	2_432_1	2	they all have muzzles on their mouths
2	2_432_2	1	they also have numbers written on their vests they are wearing
2	2_432_3	2	there is one dog ahead of the rest
2	2_432_4	1	the dog ahead of the others is dark and the rest are brown in colour
2	2_433_0	1	a young woman is at the shore of a beach
2	2_433_1	2	she is doing a hand stand on the beach
2	2_433_2	1	there is sand on the beach
2	2_433_3	2	the water is still and there are two large rock in the water
2	2_433_4	1	she is wearing jeans and a white shirt
2	2_434_0	1	a dog is running through a field of grass
2	2_434_1	2	the grass is taller than the dog
2	2_434_2	1	there is a large tree behind the dog with green healthy looking branches and leaves
2	2_434_3	2	the dog seems to be running towards something
2	2_434_4	1	the dog has light brown fur
2	2_435_0	1	a dark dog is passing through the water
2	2_435_1	2	there are rocks in the water
2	2_435_2	1	the dog has very dark fur and dark eyes
2	2_435_3	2	the dog has a collar with metal studs on it
2	2_435_4	1	it seems very sunny, the dog waling with drooped ears
2	2_436_0	1	a young girl is climbing up a rope
2	2_436_1	2	she has a safety rope tied in her waist to stop her from falling
2	2_436_2	1	she is holding onto the ropes as she is climbing
2	2_436_3	2	she is looking down as if looking at the distance she has covered in climbing
2	2_436_4	1	the safety rope looks well secured
2	2_437_0	1	there are eople at the airpot
2	2_437_1	2	itb looks like some are deoarting and others are arriving
2	2_437_2	1	most of them are carrying luggage
2	2_437_3	2	there are lihts everywhere inside the airport, as well as t.v monitorsdislaying ads
2	2_437_4	1	the people in the airport seem occupied with different activities
2	2_438_0	1	a little boy in shorts is leaping towards the sky
2	2_438_1	2	the child is wearing sandals, he is displaying a rockstar sign an d it looks like he is about to jump hence his feet are off the ground
2	2_438_2	1	thee is a picket fence behind him
2	2_438_3	2	he is standing on well leveled grass
2	2_438_4	1	there is a house with a small window behind him
2	2_439_0	1	a man is riding a motorcycle through the woods
2	2_439_1	2	the path he is riding the motorcyle on is hilly
2	2_439_2	1	he is wearing a helmet an d racing gear
2	2_439_3	2	there are many trees in the woods
2	2_439_4	1	some of which hsave been cut down like the one right in front of the motorcycle
2	2_440_0	1	five people are playing in a river and it is sunny
2	2_440_1	2	they are not wearing any shirts  while playing in the river
2	2_440_2	1	there is a hill neaby
2	2_440_3	2	one of the people is leaving the river
2	2_440_4	1	one of the remaining boys is splashing water on hus head
2	2_441_0	1	a dog is running very quickly towards a ball that has been thrown at it
2	2_441_1	2	it is catching onto the ball and looks close enough to cattch it
2	2_441_2	1	the dog is viscious looking
2	2_441_3	2	it is raising dust as it is running
2	2_441_4	1	the area in which the dog is seems quite sandy an d it has dusty fur
2	2_442_0	1	an older man is rock climbing
2	2_442_1	2	his muscles and veins seem tense due the tedious task he is doing
2	2_442_2	1	he is shirtless and sweaty
2	2_442_3	2	he is watching his step with precision  in order not to fall
2	2_442_4	1	he hands are covered in chalk and so are the pants he is wearing
2	2_443_0	1	a young girl is playing in the afternoon at a backytard
2	2_443_1	2	she is playing on a swing and wearing a red dress and red leggings
2	2_443_2	1	there is a shrub with blooming red flowers just nearby
2	2_443_3	2	the swing is made of car tryres and chains
2	2_443_4	1	the child is jumping off the swing and her arms are in the air
2	2_444_0	1	a man is rding a bike ij the street
2	2_444_1	2	there are many houses in the street
2	2_444_2	1	there are cars parked in parking spots in the street
2	2_444_3	2	the man has a backpack with a ball on it
2	2_444_4	1	there are some blooming trees in the street
2	2_445_0	1	three people are playing in the water at the beach
2	2_445_1	2	they are surfing
2	2_445_2	1	there arev risen waves on the water
2	2_445_3	2	one of the men is closer to the shore and the rest are a bit further
2	2_445_4	1	the waves hitting the rocks are causing water to splash
2	2_446_0	1	three people are sitting on separate benches
2	2_446_1	2	it looks like its just the three of them and two of them are sitting on one bench 
2	2_446_2	1	they are sitting on wooden benches
2	2_446_3	2	the wo women are apeaking to one another and the other woman is reading a book behind them
2	2_446_4	1	the women sitting together are wearing jeans and the other woman is wearing capri pants
2	2_447_0	1	two little children are playing in a park
2	2_447_1	2	one of the children is sitting in a lifesized toy car
2	2_447_2	1	the other child is following closely behind and it looks like he is trying to catch up
2	2_447_3	2	the car is red and yellow with white numbers written on it
2	2_447_4	1	the child in the car is alittle girl wearing sun glasses and looks very happy while behind the steering wheel
2	2_448_0	1	a young boy is walking through a concrete pipe and is very close to reaching the other end
2	2_448_1	2	he is wearing camouflage shorts and a black hoodie
2	2_448_2	1	he is bent over a little in order to walk through the pipe with ease because the pipe is small
2	2_448_3	2	he is looking forward in order to see where he is going, he is also holding onto the walls of the pipe for support
2	2_448_4	1	his hair is well kept and cut
2	2_449_0	1	a woman and a dog at a lake, it looks like this woman is teaching the dog how to swim
2	2_449_1	2	the woman looks very happy to be teaching the dog how to swim and so does the dog
2	2_449_2	1	the woman is even splashing water on the dog, the dog is jumping with excitement
2	2_449_3	2	the woman is kneeling on a cpncrete bridge set across the lake
2	2_449_4	1	the dog has dark fur
2	2_450_0	1	three people are in a silver building
2	2_450_1	2	2 of the people are standing closer togetherand taking pictures of the building
2	2_450_2	1	what else in this building?
2	2_450_3	2	theres a woman walking afar with her dog
2	2_450_4	1	all three people are wearing dark clothing, the building has beautiful white ceiling and clear windows
2	2_451_0	1	two teams are playing soccer
2	2_451_1	2	the girls are wearing soccer jerseys and boots
2	2_451_2	1	theres a goal post with a carpark behind it
2	2_451_3	2	the grass in the pitch has dry paytches in it
2	2_451_4	1	theres a house that can be seen nearby
2	2_452_0	1	a young boy is playing on a swing in front of a house
2	2_452_1	2	it looks like he is jumping off the swing, however he is still holding onto one of the chains connected to the swing
2	2_452_2	1	this young boy is wearing a white shirt and shorts, he is also wearing socks and shoes
2	2_452_3	2	there is a lawn in the area he is in and tree providing shade to the area aswell as a trash bin nearby
2	2_452_4	1	there is a flowwer bed near the lawn
2	2_453_0	1	theres a dog playing in the water in a lake
2	2_453_1	2	only the dog's head is propped out of the water so it can breathe
2	2_453_2	1	it is biting on a stick in its mouth while on the water
2	2_453_3	2	the dog is making a splash while attempting to get out of the water
2	2_453_4	1	the dog is wet and it has dropped its ears
2	2_454_0	1	a man is playing baseball
2	2_454_1	2	it looks like he is pitching the baseball with great strength
2	2_454_2	1	he is wearing baseball attire, he is also wearing a baseball hat
2	2_454_3	2	the pants he is wearing are folded and brought up to his knees, probably for easier movements
2	2_454_4	1	there is sand and grass in the baseball pitch
2	2_455_0	1	many children are playing in what seems like a park
2	2_455_1	2	one of the children is a little girl on a unicylcle, she is holding onto another child as if in an attempt to not fall
2	2_455_2	1	the child she is holding oonto is a little boy on a bycicle, however he only has one foot on the pedal, the other is on the ground
2	2_455_3	2	the children in the park are watching these two children play on their cycles and look happy
2	2_455_4	1	they also look in disbelief but also somewhat impressed with the little girl on the uniclycle
2	2_456_0	1	a man is playing on a yellow rail
2	2_456_1	2	he is wearing roller skates
2	2_456_2	1	his knees are a little bent and his arms are a spread out a little too, its like he trying to stay in balance on the rail
2	2_456_3	2	he is wearing distressed jeans and a white beanie
2	2_456_4	1	it looks like this man is rollerskating at night time because it looks dark and the streetlights are on
2	2_457_0	1	a man is walking through city in the afternoon, there are tall buidings around
2	2_457_1	2	he has headphones in his ears
2	2_457_2	1	where do you think this man is heading to?
2	2_457_3	2	it might e that he is going to work or his home
2	2_457_4	1	there are some palm trees nearby
2	2_458_0	1	a man is on a raft in the water
2	2_458_1	2	this raft is a yellow one man raft
2	2_458_2	1	their are rapids on the water that are carrying away the boat
2	2_458_3	2	he is wearing a lifejacket
2	2_458_4	1	their are plants growing beside the water
2	2_459_0	1	two men and two cows are walking on the side of the road
2	2_459_1	2	the cows are tied to ropes and the ropes are what these men are using to guide the cows
2	2_459_2	1	these men are wearing grass sun hats
2	2_459_3	2	there are buildings that can be seen afar bhind the men
2	2_459_4	1	the cows are brown but have a white patch on their stomach and chest
2	2_460_0	1	a group of peiple are walking through the snow in the woods
2	2_460_1	2	they all have backpacks on their backs and they have metal staffs that they are using to walk
2	2_460_2	1	it looks like this group of people are going skiing
2	2_460_3	2	the snowy area looks hilly
2	2_460_4	1	there are trees without any leaves on them prpobably because its winter
2	2_461_0	1	a young woman looks like she is tsaring at something with surprise
2	2_461_1	2	what coud have caused this shock on her face?
2	2_461_2	1	it looks like whatever she is looking at is very shocking indeed
2	2_461_3	2	she is wearing a medieval hat with a large feather on it
2	2_461_4	1	their are people around her wearing simililar clothing
2	2_462_0	1	a dog is barking at something it has probably seen
2	2_462_1	2	the dog is running on green healthy looking grass
2	2_462_2	1	their is a wire fence surrounding the area and there is a bench to sit on nearby
2	2_462_3	2	their are two white rocks in front of the dog laying on sand
2	2_462_4	1	their are trees and hills near the area
2	2_463_0	1	two dogs are running on the grass
2	2_463_1	2	there is a person standing behind the dogs not so far away
2	2_463_2	1	one of the dogs is running ahead of the other
2	2_463_3	2	there are some dry looking plants in front of the dogs in the same area
2	2_463_4	1	the dogs have brown and white fur
2	2_464_0	1	a wrestler is heading towards a wrestling ring
2	2_464_1	2	he is wearing a speedo 
2	2_464_2	1	he body is well built just like that of a wrestler
2	2_464_3	2	there are fountains of fire spewting out behind him upon his arrival
2	2_464_4	1	there is a cmera man taking his photo
2	2_465_0	1	a man wearing glasses is standing next to 4 women
2	2_465_1	2	all the women  have dogsand it looks like everyone is getting their picture taken
2	2_465_2	1	three of the women are wearing hats
2	2_465_3	2	the woman standing in the middle is holding a book and looks she has a trophy at her feet
2	2_465_4	1	theres a car parked by the side of the road next to where this group pof people is satnding
2	2_466_0	1	a woman and her child are walking in a dessert
2	2_466_1	2	they are leaving their footprints in the sand as they walk
2	2_466_2	1	they have covered their heads
2	2_466_3	2	it is verry sunny so much so that both their shadows can be seen in the sand
2	2_466_4	1	there are some rocks that can be seen in the area
2	2_467_0	1	a woman is going down into a cave
