pair_id	image	sentence_id	bem_transcription
1	1_3852_3	2	apali umulumendo pali apaisuka mukulenga akasuba kakemoneka nelyo mumbali muli ifimuti imbali shonse ifyakatapa katapa
1	1_3852_4	1	umulumendo epo aleangalila napabulalo apatungulula apakininina ubwato elyo pakatalamukila nakamana kuli impili ishatambalala
1	1_3853_0	1	umwaume alesenda ifikope ifya umwanakashi iwiminine pachimuti ichapulwa kumbali yamulamba
1	1_3853_1	2	umwaume eminine kumulundu pamuchanga ikatalamukila nakana
1	1_3853_2	1	umwanakashi Ali naiminina pachimuti ichapulwa ichibele pakati mulandu Fili fine ifimuti ifyaputulwa
1	1_3853_3	2	umwanakashi Ali natambulula imaboko yonse yabili  elyo umulamba ilemoneka uwabuta
1	1_3853_4	1	elyo umwanakashi apelele ichanuma kumumana elyo alekopwa ifikope nelyo akwata nemishishi ishakashika
1	1_3854_0	1	imbwa akwete amasako ayafita fititi Ili nalambalala pamuchanga
1	1_3854_1	2	nangula amasako yantu yafita nayabeka nelyo Imbwa ilemoneka luse luse
1	1_3854_2	1	imbwa naikwata ikabango akamulopalopa mumukoshi bushe amatwi yakulu shani
1	1_3854_3	2	amatwi kwena yantu ayakalamba nelyo yonse nayapona  nangula ukukopoka panshi
1	1_3854_4	1	nangula imbwa naikalilila pamuchanga , akasuba kwena nakatula sana 
1	1_3855_0	1	umwaume ufwele itoloshi iyafita alenina amabwe  ayo ayali munshi yachimuti  ichambalala
1	1_3855_1	2	inchende alipo umwaume yintu yamabwe ayakalamba yakalamba
1	1_3855_2	1	imisambo isha ichimuti shili ishatambalala Imbali shonse nelyo imbi imisambo ilekontamina panshi 
1	1_3855_3	2	pamulu wamabwe palemoneka katapakatapa pamulandu wachini ichilekula pamulu wamabwe
1	1_3855_4	1	ichimuti nangula chikalamba, tachikwete amabula ayengi nganshi , imisambo eifulilefye elyo ichimuti nachisamina ukubelele umwaume
1	1_3856_0	1	umulumendo ufwele ishati alyakatapa katapa ilimuchibansa alebutusha umupila ilipantanshi yakwe
1	1_3856_1	2	muchibansa muli namuyemba nechani ichakatapakatapa
1	1_3856_2	1	umulumendo kumolu nafwala inkatulo ishafita ukubikapofye nakaputula nako kantu kafita
1	1_3856_3	2	pakatalamukila nechibansa kumbali kuli ifimuti fibili ifyapalana imimonekele nobutali
1	1_3856_4	1	kunuma yafimuti kuli ichikulwa ichatambalala ichikalamba ichakwata umutenge iwakashika nechibumba ichabuta
1	1_3857_0	1	umwana umukashana iwakashika nemishishi ishafita namwetula
1	1_3857_1	2	alimwibumba ilyabantu abengi panuma pali ene pali umwanakashi ufwile ishati ifyabuta mupalanya nefyo afwele umukashana
1	1_3857_2	1	ukutampilafye kukanwa, pe shati na pakuboko ukwakukuso ukwa umukashana napentwe nangula ikuyengaulwa  nga amachungwa
1	1_3857_3	2	mumukoshi umukashana nakobeka akantambo Ako aka kakilwe kwichunga Ili kunuma yamukashana
1	1_3857_4	1	umukashana Ali nensansa elyo wunta akwata umubili namatobo ayaina
1	1_3858_0	1	abakashana babili na umulumendo umo  uwiminine pakati yabakashana nabeminina fimofine kuntanshi yachikulwa
1	1_3858_1	2	umulumendo afwele akakufwala lakwipika netoloshi ifyabuta nelyo abanakashi bafwele amalaya iyepi ayakashika kashika nga mulopa 
1	1_3858_2	1	abanakashi bonse bafwele akakwipikilamo akaku kakafye mumusana akabuta
1	1_3858_3	2	kuntanshi beminine nabalemenena pakulu kwakuso elyo nabemya epeya ilya kukulyo bonse nelyo nabapelana ichanuma elyo beminine bonse
1	1_3858_4	1	bonse bakwata imishishi ishafita nelyo inkanda iyakashika elyo amapulanga nensalu bakobeka kunuma yapo beminine , fintu fyakashika nga inkanda
1	1_3859_0	1	umwaume Aleoba ubwato pakama
1	1_3859_1	2	ubwato Aleoba buli ubunono ubwa mutuntula
1	1_3859_2	1	umumana uli pakati kampili shibili
1	1_3859_3	2	mupili muli ifimuuti ifingi,bushe muli Banga abantu?
1	1_3859_4	1	mubwato mulifye umuntu umo,Aleoba nobwato
1	1_3860_0	1	umukashana umwaiche nafwala ilaya ikwete amaluba naikala panshi nelyo naikata amaluba ayapala ilaya lyakwe
1	1_3860_1	2	umukashana afwele ilaya iya kashika nga achunga ayapya elyo naikwata namalubaluba
1	1_3860_2	1	amaluba ekete muminwe ukashana yakwete amaluba ayali kumpela  nelyo nayakwa nentambo 
1	1_3860_3	2	kunuma yamukashana kuli umwana umwaume, umwanakashi na umwaume abafwele ifyafita nelyo umwana umwaume nafwalako ishati iyabantu.
1	1_3860_4	1	epo Bali bonse pali amaluba na ichani  kwena pali katapakatapa  palemoneka maluba-maluba nelyo alekele umwana umukashana pali insalu iyabuta
1	1_3861_0	1	abaiche abengi baleangala, Bambi na bekala , Bambi nabeminina  nelyo umukashana na umulumendo Bali nabeminina baleangasha ichimupila ichikalamba
1	1_3861_1	2	epo baleangalila pali ichani icha lelema katapakatapa namaluba eyo baputula bwino bwino
1	1_3861_2	1	pakatalamukila napobaleangalila kuli ifimuti ifyantintinkana ifyakatapakatapa nelyo pakati impanga nabaiche  napapita inshila
1	1_3861_3	2	abaleyangala na ichimupila ichikalamba achabuta mukasha na umulumendo ufwele insapato ishabuta
1	1_3861_4	1	pantanshi yamulumendo napekala abakashana bane elyo kunuma yakwe kuli abalumendo babili abalifye nabeminina
1	1_3862_0	1	abana abakashana babili nabafwala ifisote ifyakubachingilila kumutwe elyo nabenina Pali bakabalwe
1	1_3862_1	2	muchende Bali yalichingililwa nelinga iya ifishimbi ifyabuta elyo ikutoloka ilika pali umusebo
1	1_3862_2	1	abana abakashana elyo Bali Pali bakabalwe baleshinguluka ichibaya elyo amukashana uli kuntanshi aninine pali kabalwe awakwata amafufu ayabuta
1	1_3862_3	2	 eya mukwai elyo umukashana uli kunuma Aninine pali kabalwe awakwata amafufu ayafita fititi
1	1_3862_4	1	bonse abakashana balemwetula ne nensansa pakunina pali kabalwe, kunuma yachibaya ukutoka umusebo kuli ifimuti ifitali ifyakatapakatapa
1	1_3863_0	1	utwana utulumendo tubili utufwele utuputula utwafita tuli mumulamba elyo kunuma yapo twiminine  kuli ichi pooma
1	1_3863_1	2	mumepepi na ichi pooma kuli impili iyinono nelyo pamulu pali nechikulwa
1	1_3863_2	1	amenshi apeminine utulumendo yalemoneka nayakwata ipofu nipamulandu waku kunkuluka ukufuma pachi pooma 
1	1_3863_3	2	elyo amenshi yalefikafye mutusafu ya molu aya utulumendo
1	1_3863_4	1	kunuma iya utulumendo nelyo pantashi yachi pooma pali umulundu na ichani chalimena chilemoneka nakatapakatapa 
1	1_3864_0	1	umwaume na umwanakashi abafwele utusote nabekala panshi elyo umwanakashi nasamina pakukubeya ukwakukulyo ukwa umwaume
1	1_3864_1	2	elyo Bali nabekala panshi bonse nabasamina inuma kuchimuti ichakashika
1	1_3864_2	1	pantanshi iya umwaume mupepi kuli impongolo iyakafifi  elyo umwaume afwele akepi amaboko kumulu netoloshi fyonse ifyabuta
1	1_3864_3	2	umwaume na umwanakashi balebelama akasuba eicho nabeka munshi iya ichimuti banshintilileko
1	1_3864_4	1	pamulu was icho bonse nabafwa utusote utwakubagimbafye kukasuba  , bonse bafwele utusote utwafita nelyo umwanakashi akakwata imishishi ishakashika ishitali
1	1_3865_0	1	munshita yabushiku amwanAkashi na umwaume Bali muchikulwa elyo umwanakashi naikata ulukombo balesenda ifikope
1	1_3865_1	2	bonse Bali naba mwentula apakalamba elyo Amala Aya kukuboko umukashana ekatile ulukombo yapentwa mulopa mulopa
1	1_3865_2	1	bonse Bali nensansa  elyo umwanakashi alenwa ifyakunwako 
1	1_3865_3	2	umwanakashi akwata imishishi ishakashika ishitali shilepitilila napama beeya elyo nafwala ne laya ilya fita Fifi
1	1_3865_4	1	eya mukwai umwaume ena akwata imishishi ashafita Fifi nelyo teshitali  inga isha umwanakashi
1	1_3866_0	1	imbwa iyakwata amasako ayafita fititi naishikwa ilefilwa ukwenda muli ifya buta inga ubunga ifili impanga yonse
1	1_3866_1	2	umubili onse uwambwa naufimbwa muli ififine ifyabuta bushe nifinshi kanshi
1	1_3866_2	1	fisangwafye kunchende ishatalala, kwena kuloka imfula iyamenshi ayakosa eifyo ififimbile Impanga yonse
1	1_3866_3	2	nomba inga kwalitalala Sana nganshi, imbwa ikwanisha shani .
1	1_3866_4	1	imbwa yalikwata amasako nangula a mafufu  ayengi elyo ifinama nafimbi chaba chimochine , amasako yachingilila ifinama kumpepo
1	1_3867_0	1	abantu bane Balelolekesha pacintu cimo
1	1_3867_1	2	umo umuntu alepelekesha umunankwe akantu
1	1_3867_2	1	abantu bonse nabatonta amenso pamo,Bali ngabalelungisha icicintu
1	1_3867_3	2	bushe Pali abanakashi Pali aba bantu?
1	1_3867_4	1	iyo,bonse balifye balumendo
1	1_3868_0	1	umulumendo Ali mumulu,Ali ngauwuleya mukupona
1	1_3868_1	2	Ali pacintu icili namatayela ayali yane epo aninine
1	1_3868_2	1	panshi Pali nga pacibansa camangalo
1	1_3868_3	2	bushe nifinshi filemoneka mucibansa
1	1_3868_4	1	mulifye icaani elyo kumbali kuli imyotoka shibili
1	1_3869_0	1	abantu babili nabatolokela umupila mumulu
1	1_3869_1	2	umupila uli mumulu,balelwila umupila
1	1_3869_2	1	abantu Bambi balipanshi nabekata abali mumulu
1	1_3869_3	2	abantu bonse baleteyela umupila mucibansa
1	1_3869_4	1	abalumendo batolweke,nabatoloka apatali saana
1	1_3870_0	1	abaice baleyangala mumenshi,amenshi yali ayepi
1	1_3870_1	2	abanakashi batatu Bali pantashi elyo Bambi Bali  panuma
1	1_3870_2	1	abaice Bali kwati balepepekana mutumenshi
1	1_3870_3	2	abali panuma kulemonekafye umuntu umo,elyo Bambi kulemonekafye amolu
1	1_3870_4	1	abali pantashi abanakashi nabafwala utumalaya utwapalana
1	1_3871_0	1	umwaice Ali mumumana alesamba
1	1_3871_1	2	Ali nasabula amenshi pantu alesambi,naimya amenshi
1	1_3871_2	1	umwaice alesamba alemonekafye pamenso,umwashala kuli mumenshi
1	1_3871_3	2	umumana alesambamo uli uwukalamba saana
1	1_3871_4	1	umwaice alesamba Alemoneka nga uwaishiba ukusamba
1	1_3872_0	1	imbwa shitatu shiyangala mumbali naumumana
1	1_3872_1	2	iyili pakati Ili iyikulu ilyo naitoloka mumulu
1	1_3872_2	1	imbwa nashikwata imishipi esho bafwika mumikoshi
1	1_3872_3	2	shibili imbwa ishili panuma shilepepeka iyili pantashi
1	1_3872_4	1	mumbali yamumana muli imicanga ishabuta tutu
1	1_3873_0	1	imbwa ilebutuka nakamuuti kukanwa
1	1_3873_1	2	akamuuti Kali akaputulwa bwino elyo ikemishe kukanwa
1	1_3873_2	1	iyi imbwa ilebutuka nameno yalemoneka mukanwa
1	1_3873_3	2	bushe nipesa imbwa ilebutukila
1	1_3873_4	1	ilebutukila pacaani elyo kumbali kulemoneka ifimuuti
1	1_3874_0	1	umuntu Aleyensha icitukutuku mumusebo
1	1_3874_1	2	bushe nifinshi filemoneka pacitukutuku
1	1_3874_2	1	pantashi yacitukutuku Pali cisano,iyalembwa mufyabuta
1	1_3874_3	2	nafwala icimpopo icakashika kumutwe 
1	1_3874_4	1	icimpompo cilebomba ukuicingilila ngacakuti aliponene
1	1_3875_0	1	abalumendo babili abafishi nabeminina,umo alekopa
1	1_3875_1	2	umubiye nakwe nalolesha uwulekopa ifikope
1	1_3875_2	1	bonse babili Bali abasansamuka napa menso palelanga
1	1_3875_3	2	bushe nifinshi abalumendo aba bafwele?
1	1_3875_4	1	bonse babili nabafwala amakumbesa
1	1_3876_0	1	umwanakashi umwaice aleyangala na umupila
1	1_3876_1	2	bushe bwanagalo nshi aleyangala uyu mwanakashi
1	1_3876_2	1	alifye Eka elyo alepantafye mumupila
1	1_3876_3	2	mupepi nomo alepantila umupila muli akashila akanono
1	1_3876_4	1	pantu aleyangalila Pali utufyani utunono
1	1_3877_0	1	abantu abengi nabakolongana elyo Pali icipampa apali umwaume na banjo
1	1_3877_1	2	pakati Pali abaume babili abalemoneka ngabo beshile mukutamba
1	1_3877_2	1	nganishi bamonekela ngabo baletamba kucintubwingi conse?
1	1_3877_3	2	pantu kuli naumutu umo uwulekopa ifikope fya aba balumendo babili
1	1_3877_4	1	kumbali yacintu bwingi kuli icikulwa icayafye umudadada
1	1_3878_0	1	abalumendo Bali mucibansa camupila baleteya umupila
1	1_3878_1	2	umulumendo afwele ifyakufwala fya makumbi makumbi ewikete umupila
1	1_3878_2	1	bushe abantu Bambi abali mucibansa afwele inshi
1	1_3878_3	2	abantu balelwisha ukupoka umupila bafwele ifyabuta konse
1	1_3878_4	1	umupila baleteya tewakumolu lelo wakuminwe
1	1_3879_0	1	umwana umwanakashi aleyenda mumusebo nafwala ifyakufwala ifyakaba
1	1_3879_1	2	mumbali yamusebo muli ifyani elyo nefimuti
1	1_3879_2	1	bushi fyakufwalanshi umwaice afwele
1	1_3879_3	2	nafwala ikoti,ifyakuminye elyo nakasote kakashika kutwe
1	1_3879_4	1	umwaice takwata mwenso,aleyendelafye eka mumpanga
1	1_3880_0	1	imbwa shibili shilecena pacaani
1	1_3880_1	2	imo Ili nailala elyo ibiye naimininako
1	1_3880_2	1	iyiminine naikwata akamushipi mumukoshi
1	1_3880_3	2	bushe ishi imbwa kuti Shaba shimo shine?
1	1_3880_4	1	iyo,iyiminineko naikalako mumimonekela
1	1_3881_0	1	abantu Bali mucibansa balepikana umupila 
1	1_3881_1	2	umuntu uwaina ewikete umupila
1	1_3881_2	1	bushe uwikete umupila afwele ifyakufwala ifya Shani?
1	1_3881_3	2	umulumendo akwete umupila afwele icakashi elyo Bambi bafwele utuputula twamutuntula
1	1_3881_4	1	mulifye umwaume umo uwufweko ifyaibela,ena afwele ilaya Ilya mutuntula
1	1_3882_0	1	umwanakashi umwaice naiminina necimuti  kuminwe
1	1_3882_1	2	umwanakashi afwelefye akakufimba pamabele akafita
1	1_3882_2	1	bushe nibanani Ali umwaice Ali nabo
1	1_3882_3	2	tapali ebo Ali nabo ,aleyengalafye eka
1	1_3882_4	1	pantanshi yako afwele Pali utuntanda utwakashika
1	1_3883_0	1	imbwa shitatu shilebutukila mumbali yamumana
1	1_3883_1	2	muntu imbwa shilebutukila amenshi yali ayepi
1	1_3883_2	1	imbwa shonse shilepepekana,shibili imbwa shili ishafiita
1	1_3883_3	2	imbwa shonse shili ishikulu mukumoneka
1	1_3883_4	1	umucanga uli mumbali yamumana uli uwabuuta
1	1_3884_0	1	umwanakashi naiminina kumaboko pacakutolokapo
1	1_3884_1	2	icakutolokapo cili icamakumbimbi 
1	1_3884_2	1	
1	1_3884_3	2	
1	1_3884_4	1	
1	1_3885_0	1	abalumendo baleteya umupila wakuteye kutumuti
1	1_3885_1	2	abalumendo balepikana umupila
1	1_3885_2	1	mucipinda muli umuntu umo
1	1_3885_3	2	bushe nincitonshi uwuli mucipanda alecita
1	1_3885_4	1	alecingilila umupila ukukana ingila mucipanda
1	1_3886_0	1	abantu abengi nabakolongana baleumfwa ifilelanda umuntu Ali kuntanshi
1	1_3886_1	2	umuntu umo naimya icakuicingililako kukasuba ne mfula.
1	1_3886_2	1	bushe icakuicingilila ku kukasuba cili  icafiita
1	1_3886_3	2	pamulu, kuntanshi Pali icipampa icikwete ifilembo
1	1_3886_4	1	ifilembo fili ifikulu,filelanda ati 'we remember the Armenian genocide.'
1	1_3887_0	1	abakashana babili bali mucibansa nabakwata notuntu kuminwe
1	1_3887_1	2	utuntu bakwete kuminwe tuli kwati twakusefeshako
1	1_3887_2	1	bonse babili abakashana nabafwala ifyapalana
1	1_3887_3	2	umu umukashana nasekelela pamenso
1	1_3887_4	1	abakashana nalemoneka kwati balebutuka
1	1_3888_0	1	umulumendo ali mucikulwa aleyangala pakuninapo elyo uleshelela
1	1_3888_1	2	akakuninapo alikensha pelibwe ilikalamba
1	1_3888_2	1	umulumendo Alifye Eka mucikulwa
1	1_3888_3	2	bushe nifinshi umulumendo afwele
1	1_3888_4	1	nafwala itoloshi elyo nelaya ilyamaboko ayatali
1	1_3889_0	1	akabwa kaleyangala no mupila pacaani
1	1_3889_1	2	bushe umupila akabwa kaleyangalanao wamusango nshi
1	1_3889_2	1	umupila uli uwunono sana elyo uwakashika
1	1_3889_3	2	kumbali yapo ileyangalila kuli ifimuuti
1	1_3889_4	1	imbwa Ili iyinono elyo nokufiitamo
1	1_3890_0	1	umwaume umufishi  aleya alewa palabwato akanono umulandu wamabimbi ayemine
1	1_3890_1	2	umwaume Ali nanyanta paka bwato akanono akakunyantapofye amolu
1	1_3890_2	1	Ali pakati pakibemba elyo naimya ukuboko ukwakukuso elyo ukuboko ukwakukulyo nakwikata akabwato
1	1_3890_3	2	akabwato nakasonta mumulu nangula umwaume Ali fyetafumishepo amolu 
1	1_3890_4	1	pali bemba apo ali amwaume amenshi nayapanga umulundu elyo amabimbi yalekunkula amenshi kumbali yamulamba eicho ichalenga ukutila umwaume alemoneka alepona pa bwato
1	1_3891_0	1	abakote abaume abasungu nabafwala akasote akafita Fifi elyo nabamwentula
1	1_3891_1	2	nabafwala ichakufwala ichakumulu ichamalamba malamba elyo pamulu webatani ilyakulekelesha nabakobekapo namagogo
1	1_3891_2	1	bali pantanshi iya ifikulwa nangula ifili kunuma tafilemwanekesha Fili ifyashibantukila
1	1_3891_3	2	Ili nishita yabushiku elyo Bali nabeminina balemwetula bushe . nifinshi ifyobakechita
1	1_3891_4	1	abaume abakote Bali balesenda ifikope ichenga babe nabamwentula elyo balelolesha kuntashi
1	1_3892_0	1	umwaume ufwele ifyakufwala ifya lembwa lembwa alinaikala pachikunkuluka ichakufulama elyo nafwala nechisote ichifimbile umutwe onse
1	1_3892_1	2	ifwaku fwala kwena fikweye amalembo nefyakuyenga ifyapala ifili pali ichikunkuluka bushe mulandu nshi
1	1_3892_2	1	namutekenya awa ichikunkuluka alechifyanya mumangalo aya ulubilo ulwa ifikunkuluka emulandu wine nafwala ifyapalana nefili pachikunkuluka
1	1_3892_3	2	ifyakufwala fyaba fyakuishibilako umuntu ne chikunkuluka echo alipo
1	1_3892_4	1	awee kwena chishinka elyo palundu wamangalo  mwabasana ulubilo , echalenga umulumendo namutekenya uwa ichikunkuluka Abe naichingilila ukutampila kumutwe ukufika kumolu kumasanso 
1	1_3893_0	1	umulumendo awakwata imishishi ishafita fititi, alibeya ishamumbali ashapakati ukutampila pampumi ukufika kulukobo  Ali naiminina kunuma yebumba
1	1_3893_1	2	umulumendo nafwala ichampepo ichafita Fititi elyo nakwata nechola ichakashika nga umulopa nelyo umulumendo alepitafye talipamo nebumba alepitafye
1	1_3893_2	1	ukukonka nemyendele iya umulumendo, ibumba ibele kumbali yakukuso kwakwe , elyo pantanshi yebumba nabakako nakamusakuta akabuta
1	1_3893_3	2	pantanshi iya ibumba ya bantu nabakobeka pachimuti imendele ilyo bapantanshi pali ifimuti ifikalamba bushe imendele yakwisa
1	1_3893_4	1	imendele yakufyalo ifitwa united states of America ifya abasungu eicho bonse abali mwibumba basungu
1	1_3894_0	1	Insofu shileyenda mumusebo nashikwata nefisalu panume
1	1_3894_1	2	insofu iyitangileko naimya utufyani kumulembe
1	1_3894_2	1	bushe mumusebo insofu shileyenda muli abantu
1	1_3894_3	2	awe, tamulemoneka nangu muntu umo.
1	1_3894_4	1	elyo nangu fikulwa tafilemoneka
1	1_3895_0	1	akabwa kalebutuka pamushili wafimbwa nefintu fyabuuta tutu,imbwa naifwala necampepo
1	1_3895_1	2	icampempo imbwa ifwe cili ica katapakatapa
1	1_3895_2	1	bushe nifinshi fimbi imbwa ikwete
1	1_3895_3	2	nakobeka akacola panuma,elyo kuli nakutala efyo ifwalile icampempo
1	1_3895_4	1	akabwa Kali akanono elyo panshi utufyani tulemonekakofye panono
1	1_3896_0	1	umwaume natoloka, naikata naumupila kuminwe
1	1_3896_1	2	umupila awikete kwati alipangwisha umupila
1	1_3896_2	1	alemonekafye eka,abo aleteya nabo umupila tabalemoneka
1	1_3896_3	2	bushe nifinshi umulumendo afwele
1	1_3896_4	1	afwele akalilaya akamakumbi makubi
1	1_3897_0	1	umwaice naiminina mupepi na umumana elyo nafwala necampepo ica katapakatapa
1	1_3897_1	2	Ali naisula kukanwa nga uwulepapa
1	1_3897_2	1	pantu umwaice eminine Pali apakulililwa bwino,elyo kuli ifimuuti ifingi
1	1_3897_3	2	ukucila pafimuuti nefinshi fimbi ifilemonekako?
1	1_3897_4	1	kumbali yamumana kuli ing'anda iyikalamba
1	1_3898_0	1	imbwa iyikalamba ilebutuka mumpanga 
1	1_3898_1	2	mumpanga muli ifimuuti ifyabula amabuula elyo me fyaani
1	1_3898_2	1	imbwa ilemoneka tailebutukisha saana,elyo kukanwa nakwisuka
1	1_3898_3	2	bushe imbwa ilipo nabantu 
1	1_3898_4	1	awe ilifye yeka mumpanga
1	1_3899_0	1	umulumendo natoloka ukufuma palupili.ali nafwala icampempo icafiita
1	1_3899_1	2	nifinshi filemoneka panshi yalupili
1	1_3899_2	1	panshi yalupili Pali amayanda ayengi
1	1_3899_3	2	umulumendo epo atolweke Pali patali
1	1_3899_4	1	kulupili kulemonekafye icaani ukwabula ifimuuti
1	1_38_0	1	abalumendo babili abafwele ifyabuta balimuchikulwa balelwa
1	1_38_1	2	muli abantu abalechita ifyapisana bushe finshi filechitika
1	1_38_2	1	Bali muchikulwa umo basambilila ifyakulya ifyapusanapusana
1	1_38_3	2	abalelwa bonse nafwala ifyakuichingilila bushe lubuli lwashani
1	1_38_4	1	balesambilila ifyakulwa namapanga eicho nabaichingilila ukutampa kumutwe pakafye nakumolu
1	1_3900_0	1	abantu babili Bali mucibansa camupila,baleteya umupila.
1	1_3900_1	2	umo umuntu naikata umupila kuminwe elyo umbi alepepeka munuma
1	1_3900_2	1	aba bantu Bali ngabalecimfya,pantu umbi alesunka umunakwe pamenso
1	1_3900_3	2	bushe teti acene umunakwe ifyo amusunkile pamenso
1	1_3900_4	1	awe, nabafwala ifimpompo kumitwe ificingila napa menso
1	1_3901_0	1	pamumana Pali amabiimbi,elyo umulumendo Aleoba ubwato pamumana
1	1_3901_1	2	akabwato kalefwaya ukwibila kumulandu namabimbi
1	1_3901_2	1	bushe abantu Bali Banga mukabwato
1	1_3901_3	2	mulifye umuntu umo mubwato,euleoba no kooba
1	1_3901_4	1	Ali nafwala icimpompo kumutwe elyo nefyakufwala ifyafiita
1	1_3902_0	1	umukasha alimucibansa camangalo elyo nabantu balemutamba
1	1_3902_1	2	akakumuuli afwele kafimbile fye icapamabele
1	1_3902_2	1	umukashana uyu alemoneka uwaibela,bushe nifinshi filemupusanyako
1	1_3902_3	2	Akwete imishishi ishakatapa katapakatapa kumutwe wakwe
1	1_3902_4	1	nakwata icashinguluka ico abikile mumbafu lubali
1	1_3903_0	1	abantu bali mwituka,baleipusha umulumendo uwuli pantanshi uleshitisha
1	1_3903_1	2	umulumendo alipantanshi afwele ilaya ilyabuta
1	1_3903_2	1	mwituuka muli umwafitulukila kwati nimunshita yabushiku
1	1_3903_3	2	nganafufiita bushe kanshi abantu balemona shani
1	1_3903_4	1	Bali nabasha amalaiti ukuti yalebapela ulubuuto
1	1_3904_0	1	abantu baane Bali mumuputule ,nabaasha namalaiti pantu namufiita
1	1_3904_1	2	babili abantu nabekako,ngaba Bambi babili balikwisa
1	1_3904_2	1	aba babili bena nabeminiko elyo balelanshanya
1	1_3904_3	2	kucibuumba ca uyu umuputuule,kuli ifikope ifingi ifyo babikako
1	1_3904_4	1	mukati ka uyu umuputuule muli ifitabo ilyo namatebulo
1	1_3905_0	1	abantu babili Bali muli bamulamba, baleingila mufitayela
1	1_3905_1	2	ifitayela nabafitantamika ifingi ilyo abantu baleingilamo
1	1_3905_2	1	ifitayela bafibikile kumbali yabamulamba
1	1_3905_3	2	pamuulu wafitayela Pali umuntu uwinine
1	1_3905_4	1	umo umulumendo afwele ifyakashika
1	1_3906_0	1	bashitata babili baleyenda nabasenda nefya makwebo
1	1_3906_1	2	bushe nifinshi bashi tata aba basendele
